symbol,exchange,raw_exists,qfq_exists,issues,raw_rows,raw_first,raw_last,qfq_rows,qfq_first,qfq_last,trade_days,suspended_days,st_days,issue_count
002383.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002384.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,70,0,0
002385.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002386.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002387.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,33,0,0
002388.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,284,0
002389.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002390.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002391.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002392.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002393.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002394.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002395.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002396.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002397.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002398.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,47,0,0
002399.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002400.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002401.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002402.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,14,0,0
002403.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002404.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002405.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002406.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002407.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002408.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,109,0,0
002409.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002410.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002411.SZ,SZ,True,True,,1341,2018-01-02,2023-07-12,1341,2018-01-02,2023-07-12,1341,180,235,0
002412.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002413.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,65,0,0
002414.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002415.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
002416.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002417.SZ,SZ,True,True,,1339,2018-01-02,2023-07-10,1339,2018-01-02,2023-07-10,1339,42,280,0
002418.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,268,0
002419.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002420.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,459,0
002421.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002422.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002423.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,92,0,0
002424.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,456,0
002425.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,297,0
002426.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,246,0
002427.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,54,1272,0
002428.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002429.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002430.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002431.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,76,95,0
002432.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002433.SZ,SZ,True,True,,1579,2018-01-02,2024-07-05,1579,2018-01-02,2024-07-05,1579,61,411,0
002434.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002435.SZ,SZ,True,True,,1608,2018-01-02,2024-08-15,1608,2018-01-02,2024-08-15,1608,34,73,0
002436.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,69,0,0
002437.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,108,0,0
002438.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002439.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002440.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002441.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002442.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,39,0,0
002443.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002444.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002445.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,89,635,0
002446.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002447.SZ,SZ,True,True,,1087,2018-01-02,2022-06-27,1087,2018-01-02,2022-06-27,1087,85,505,0
002448.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002449.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002450.SZ,SZ,True,True,,827,2018-01-02,2021-05-31,827,2018-01-02,2021-05-31,827,593,538,0
002451.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,77,0,0
002452.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002453.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,40,0,0
002454.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002455.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002456.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,15,0,0
002457.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002458.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,0,0
002459.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,72,0,0
002460.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002461.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002462.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002463.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002464.SZ,SZ,True,True,,1088,2018-01-02,2022-06-28,1088,2018-01-02,2022-06-28,1088,142,268,0
002465.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002466.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,19,0,0
002467.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002468.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002469.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002470.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,36,744,0
002471.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002472.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002473.SZ,SZ,True,True,,1084,2018-01-02,2022-06-22,1084,2018-01-02,2022-06-22,1084,22,738,0
002474.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002475.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002476.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002477.SZ,SZ,True,True,,433,2018-01-02,2019-10-16,433,2018-01-02,2019-10-16,433,83,83,0
002478.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002479.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002480.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,0,0
002481.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002482.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,468,0
002483.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,0,0
002484.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002485.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,109,1060,0
002486.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
002487.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002488.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002489.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002490.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,329,0
002491.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002492.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002493.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002494.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002495.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002496.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,887,0
002497.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002498.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002499.SZ,SZ,True,True,,1285,2018-01-02,2023-04-18,1285,2018-01-02,2023-04-18,1285,48,950,0
002500.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
002501.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,861,0
002502.SZ,SZ,True,True,,1623,2018-01-02,2024-09-05,1623,2018-01-02,2024-09-05,1623,155,586,0
002503.SZ,SZ,True,True,,1363,2018-01-02,2023-08-11,1363,2018-01-02,2023-08-11,1363,59,72,0
002504.SZ,SZ,True,True,,1369,2018-01-02,2023-08-21,1369,2018-01-02,2023-08-21,1369,51,649,0
002505.SZ,SZ,True,True,,1619,2018-01-02,2024-08-30,1619,2018-01-02,2024-08-30,1619,43,0,0
002506.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
002507.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,57,0,0
002508.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002509.SZ,SZ,True,True,,618,2018-01-02,2020-07-20,618,2018-01-02,2020-07-20,618,53,0,0
002510.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002511.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002512.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,149,134,0
002513.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,276,0
002514.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,92,0
002515.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,83,0,0
002516.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002517.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,36,0,0
002518.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002519.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002520.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,108,0,0
002521.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002522.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002523.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,52,0,0
002524.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,72,0,0
002526.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002527.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002528.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,576,0
002529.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,19,547,0
002530.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002531.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
002532.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,83,0,0
002533.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
002534.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002535.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,757,0
002536.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002537.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002538.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,26,114,0
002539.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002540.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002541.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002542.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,100,0
002543.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002544.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002545.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,61,0,0
002546.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002547.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,93,0
002548.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002549.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002550.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002551.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002552.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,205,0
002553.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002554.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,19,0,0
002555.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002556.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
002557.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002558.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,35,0,0
002559.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
002560.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002561.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002562.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002563.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002564.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,50,433,0
002565.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002566.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002567.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002568.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002569.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,82,1790,0
002570.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,237,0
002571.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,63,0
002572.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002573.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,81,0,0
002574.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002575.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,65,512,0
002576.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002577.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002578.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,19,0,0
002579.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,37,0,0
002580.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,86,0,0
002581.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,290,0
002582.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002583.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002584.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,85,0,0
002585.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002586.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,1762,0
002587.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002588.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002589.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002590.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002591.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,0,0
002592.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,90,1506,0
002593.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002594.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002595.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002596.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002597.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002598.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,109,0
002599.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,0,0
002600.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002601.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,40,0,0
002602.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,102,245,0
002603.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002604.SZ,SZ,True,True,,615,2018-01-02,2020-07-15,615,2018-01-02,2020-07-15,615,329,571,0
002605.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002606.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002607.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,98,0,0
002608.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002609.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,21,0,0
002610.SZ,SZ,True,True,,1605,2018-01-02,2024-08-12,1605,2018-01-02,2024-08-12,1605,132,70,0
002611.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
002612.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
002613.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002614.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002615.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002616.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
002617.SZ,SZ,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,118,0,0
002618.SZ,SZ,True,True,,1084,2018-01-02,2022-06-22,1084,2018-01-02,2022-06-22,1084,20,260,0
002619.SZ,SZ,True,True,,1049,2018-01-02,2022-04-28,1049,2018-01-02,2022-04-28,1049,75,240,0
