日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,富维股份(600742.SH),34400,301688.00,8.77,-77070.26
,,,紫江企业(600210.SH),113300,565367.00,4.99,-229122.82
,,,海利得(002206.SZ),57700,291962.00,5.06,-56769.45
,,,爱柯迪(600933.SH),22900,242053.00,10.57,-27641.03
,,,鲁阳节能(002088.SZ),44600,631090.00,14.15,-162975.63
,,,万里扬(002434.SZ),110500,756925.00,6.85,-196188.70
,,,华明装备(002270.SZ),46900,297815.00,6.35,-25599.34
,,,中钢国际(000928.SZ),6700,38659.00,5.77,-10632.14
,,,陕鼓动力(601369.SH),30300,227250.00,7.5,-33322.10
,,,金发科技(600143.SH),16700,144288.00,8.64,-35650.02
,,,常熟汽饰(603035.SH),42900,634491.00,14.79,61748.37
,,,四方股份(601126.SH),47500,523450.00,11.02,-247395.34
,,,太平鸟(603877.SH),32300,637602.00,19.74,-113079.05
,,,广电电气(601616.SH),36700,112669.00,3.07,-28589.63
,,,三星电气(601567.SH),48800,479704.00,9.83,-145883.92
,,,西子洁能(002534.SZ),26500,377360.00,14.24,-145359.81
2022-04-20,12454244.07,1360140.07,,,,,
,,,海兴电力(603556.SH),10500,126210.00,12.02,-22642.32
,,,继峰股份(603997.SH),47000,382580.00,8.14,-45161.80
,,,富维股份(600742.SH),34400,314072.00,9.13,-64686.26
,,,紫江企业(600210.SH),113300,598224.00,5.28,-196265.82
,,,ST文峰(601010.SH),39800,144076.00,3.62,11085.57
,,,红宝丽(002165.SZ),70800,312228.00,4.41,-46844.19
,,,福能股份(600483.SH),45700,510926.00,11.18,6611.44
,,,长城科技(603897.SH),20000,522600.00,26.13,-232490.17
,,,保隆科技(603197.SH),15900,585120.00,36.8,-52343.18
,,,万里扬(002434.SZ),110500,793390.00,7.18,-159723.70
,,,广西能源(600310.SH),99000,391050.00,3.95,-8837.87
,,,新宝股份(002705.SZ),26700,437613.00,16.39,-5823.83
,,,鲁阳节能(002088.SZ),44600,659188.00,14.78,-134877.63
,,,陕鼓动力(601369.SH),30300,238764.00,7.88,-21808.10
,,,三星电气(601567.SH),48800,495320.00,10.15,-130267.92
,,,海利得(002206.SZ),57700,311580.00,5.4,-37151.45
,,,周大生(002867.SZ),36200,479650.00,13.25,-9448.64
,,,华明装备(002270.SZ),46900,316106.00,6.74,-7308.34
,,,中钢国际(000928.SZ),6700,40870.00,6.1,-8421.14
,,,太平鸟(603877.SH),32300,643093.00,19.91,-107588.05
,,,长城汽车(601633.SH),26100,664506.00,25.46,-235819.53
,,,常熟汽饰(603035.SH),42900,647790.00,15.1,75047.37
,,,四方股份(601126.SH),47500,548150.00,11.54,-222695.34
,,,金发科技(600143.SH),16700,151302.00,9.06,-28636.02
,,,爱柯迪(600933.SH),22900,249610.00,10.9,-20084.03
,,,西子洁能(002534.SZ),26500,411545.00,15.53,-111174.81
,,,广电电气(601616.SH),36700,118541.00,3.23,-22717.63
2022-04-19,12566963.07,1360140.07,,,,,
,,,周大生(002867.SZ),36200,472048.00,13.04,-17050.64
,,,三星电气(601567.SH),48800,528992.00,10.84,-96595.92
,,,西子洁能(002534.SZ),26500,424000.00,16,-98719.81
,,,广西能源(600310.SH),99000,396990.00,4.01,-2897.87
,,,万里扬(002434.SZ),110500,821015.00,7.43,-132098.70
,,,长城科技(603897.SH),20000,534200.00,26.71,-220890.17
,,,保隆科技(603197.SH),15900,593070.00,37.3,-44393.18
,,,继峰股份(603997.SH),47000,385400.00,8.2,-42341.80
,,,金发科技(600143.SH),16700,150801.00,9.03,-29137.02
,,,中钢国际(000928.SZ),6700,41674.00,6.22,-7617.14
,,,常熟汽饰(603035.SH),42900,602316.00,14.04,29573.37
,,,爱柯迪(600933.SH),22900,247549.00,10.81,-22145.03
,,,四方股份(601126.SH),47500,561450.00,11.82,-209395.34
,,,华明装备(002270.SZ),46900,321265.00,6.85,-2149.34
,,,陕鼓动力(601369.SH),30300,241794.00,7.98,-18778.10
,,,鲁阳节能(002088.SZ),44600,687732.00,15.42,-106333.63
,,,ST文峰(601010.SH),39800,144076.00,3.62,11085.57
,,,福能股份(600483.SH),45700,525550.00,11.5,21235.44
,,,海兴电力(603556.SH),10500,126105.00,12.01,-22747.32
,,,长城汽车(601633.SH),26100,663201.00,25.41,-237124.53
,,,紫江企业(600210.SH),113300,606155.00,5.35,-188334.82
,,,太平鸟(603877.SH),32300,634695.00,19.65,-115986.05
,,,广电电气(601616.SH),36700,120009.00,3.27,-21249.63
,,,海利得(002206.SZ),57700,325428.00,5.64,-23303.45
,,,富维股份(600742.SH),34400,314760.00,9.15,-63998.26
,,,新宝股份(002705.SZ),26700,418656.00,15.68,-24780.83
,,,红宝丽(002165.SZ),70800,317892.00,4.49,-41180.19
2022-04-18,12586022.07,1360140.07,,,,,
,,,周大生(002867.SZ),36200,473858.00,13.09,-15240.64
,,,陕鼓动力(601369.SH),30300,242097.00,7.99,-18475.10
,,,金发科技(600143.SH),16700,150801.00,9.03,-29137.02
,,,四方股份(601126.SH),47500,557175.00,11.73,-213670.34
,,,太平鸟(603877.SH),32300,633726.00,19.62,-116955.05
,,,富维股份(600742.SH),34400,319920.00,9.3,-58838.26
,,,常熟汽饰(603035.SH),42900,621621.00,14.49,48878.37
,,,海利得(002206.SZ),57700,324274.00,5.62,-24457.45
,,,继峰股份(603997.SH),47000,396680.00,8.44,-31061.80
,,,新宝股份(002705.SZ),26700,423729.00,15.87,-19707.83
,,,长城科技(603897.SH),20000,540400.00,27.02,-214690.17
,,,中钢国际(000928.SZ),6700,41272.00,6.16,-8019.14
,,,华明装备(002270.SZ),46900,316575.00,6.75,-6839.34
,,,紫江企业(600210.SH),113300,603889.00,5.33,-190600.82
,,,广电电气(601616.SH),36700,119642.00,3.26,-21616.63
,,,三星电气(601567.SH),48800,529968.00,10.86,-95619.92
,,,鲁阳节能(002088.SZ),44600,667662.00,14.97,-126403.63
,,,长城汽车(601633.SH),26100,687735.00,26.35,-212590.53
,,,爱柯迪(600933.SH),22900,258312.00,11.28,-11382.03
,,,西子洁能(002534.SZ),26500,421350.00,15.9,-101369.81
,,,保隆科技(603197.SH),15900,603246.00,37.94,-34217.18
,,,红宝丽(002165.SZ),70800,305148.00,4.31,-53924.19
,,,广西能源(600310.SH),99000,383130.00,3.87,-16757.87
,,,海兴电力(603556.SH),10500,125265.00,11.93,-23587.32
,,,万里扬(002434.SZ),110500,817700.00,7.4,-135413.70
,,,ST文峰(601010.SH),39800,145668.00,3.66,12677.57
,,,福能股份(600483.SH),45700,515039.00,11.27,10724.44
2022-04-15,12329733.07,1360140.07,,,,,
,,,爱柯迪(600933.SH),22900,257625.00,11.25,-12069.03
,,,金发科技(600143.SH),16700,151970.00,9.1,-27968.02
,,,海利得(002206.SZ),57700,317350.00,5.5,-31381.45
,,,常熟汽饰(603035.SH),42900,564993.00,13.17,-7749.63
,,,新宝股份(002705.SZ),26700,434142.00,16.26,-9294.83
,,,海兴电力(603556.SH),10500,124845.00,11.89,-24007.32
,,,中钢国际(000928.SZ),6700,41674.00,6.22,-7617.14
,,,长城科技(603897.SH),20000,529000.00,26.45,-226090.17
,,,紫江企业(600210.SH),113300,601623.00,5.31,-192866.82
,,,万里扬(002434.SZ),110500,854165.00,7.73,-98948.70
,,,太平鸟(603877.SH),32300,635018.00,19.66,-115663.05
,,,富维股份(600742.SH),34400,308568.00,8.97,-70190.26
,,,ST文峰(601010.SH),39800,142484.00,3.58,9493.57
,,,保隆科技(603197.SH),15900,571287.00,35.93,-66176.18
,,,四方股份(601126.SH),47500,506350.00,10.66,-264495.34
,,,长城汽车(601633.SH),26100,670248.00,25.68,-230077.53
,,,广西能源(600310.SH),99000,385110.00,3.89,-14777.87
,,,鲁阳节能(002088.SZ),44600,607006.00,13.61,-187059.63
,,,周大生(002867.SZ),36200,476392.00,13.16,-12706.64
,,,陕鼓动力(601369.SH),30300,241188.00,7.96,-19384.10
,,,广电电气(601616.SH),36700,117807.00,3.21,-23451.63
,,,继峰股份(603997.SH),47000,360490.00,7.67,-67251.80
,,,三星电气(601567.SH),48800,539728.00,11.06,-85859.92
,,,福能股份(600483.SH),45700,505442.00,11.06,1127.44
,,,华明装备(002270.SZ),46900,309071.00,6.59,-14343.34
,,,红宝丽(002165.SZ),70800,321432.00,4.54,-37640.19
,,,西子洁能(002534.SZ),26500,394585.00,14.89,-128134.81
2022-04-14,12280087.07,1360140.07,,,,,
,,,金发科技(600143.SH),16700,154475.00,9.25,-25463.02
,,,福能股份(600483.SH),45700,475737.00,10.41,-28577.56
,,,新宝股份(002705.SZ),26700,429603.00,16.09,-13833.83
,,,ST文峰(601010.SH),39800,140494.00,3.53,7503.57
,,,广西能源(600310.SH),99000,387090.00,3.91,-12797.87
,,,中钢国际(000928.SZ),6700,43014.00,6.42,-6277.14
,,,海兴电力(603556.SH),10500,128625.00,12.25,-20227.32
,,,万里扬(002434.SZ),110500,869635.00,7.87,-83478.70
,,,三星电气(601567.SH),48800,524112.00,10.74,-101475.92
,,,保隆科技(603197.SH),15900,534240.00,33.6,-103223.18
,,,长城科技(603897.SH),20000,523800.00,26.19,-231290.17
,,,周大生(002867.SZ),36200,480012.00,13.26,-9086.64
,,,华明装备(002270.SZ),46900,320796.00,6.84,-2618.34
,,,太平鸟(603877.SH),32300,645354.00,19.98,-105327.05
,,,鲁阳节能(002088.SZ),44600,623508.00,13.98,-170557.63
,,,常熟汽饰(603035.SH),42900,513513.00,11.97,-59229.63
,,,四方股份(601126.SH),47500,511100.00,10.76,-259745.34
,,,红宝丽(002165.SZ),70800,333468.00,4.71,-25604.19
,,,广电电气(601616.SH),36700,122945.00,3.35,-18313.63
,,,长城汽车(601633.SH),26100,673641.00,25.81,-226684.53
,,,爱柯迪(600933.SH),22900,240679.00,10.51,-29015.03
,,,紫江企业(600210.SH),113300,618618.00,5.46,-175871.82
,,,海利得(002206.SZ),57700,323120.00,5.6,-25611.45
,,,继峰股份(603997.SH),47000,341220.00,7.26,-86521.80
,,,西子洁能(002534.SZ),26500,415520.00,15.68,-107199.81
,,,陕鼓动力(601369.SH),30300,241188.00,7.96,-19384.10
,,,富维股份(600742.SH),34400,304440.00,8.85,-74318.26
2022-04-13,12108165.07,1360140.07,,,,,
,,,西子洁能(002534.SZ),26500,411545.00,15.53,-111174.81
,,,爱柯迪(600933.SH),22900,228313.00,9.97,-41381.03
,,,三星电气(601567.SH),48800,476288.00,9.76,-149299.92
,,,广西能源(600310.SH),99000,389070.00,3.93,-10817.87
,,,长城汽车(601633.SH),26100,656415.00,25.15,-243910.53
,,,太平鸟(603877.SH),32300,634695.00,19.65,-115986.05
,,,四方股份(601126.SH),47500,507300.00,10.68,-263545.34
,,,常熟汽饰(603035.SH),42900,497640.00,11.6,-75102.63
,,,保隆科技(603197.SH),15900,524859.00,33.01,-112604.18
,,,广电电气(601616.SH),36700,122211.00,3.33,-19047.63
,,,新宝股份(002705.SZ),26700,411447.00,15.41,-31989.83
,,,继峰股份(603997.SH),47000,339340.00,7.22,-88401.80
,,,周大生(002867.SZ),36200,475668.00,13.14,-13430.64
,,,金发科技(600143.SH),16700,152638.00,9.14,-27300.02
,,,万里扬(002434.SZ),110500,837590.00,7.58,-115523.70
,,,海兴电力(603556.SH),10500,127470.00,12.14,-21382.32
,,,紫江企业(600210.SH),113300,618618.00,5.46,-175871.82
,,,鲁阳节能(002088.SZ),44600,629306.00,14.11,-164759.63
,,,中钢国际(000928.SZ),6700,43081.00,6.43,-6210.14
,,,ST文峰(601010.SH),39800,138902.00,3.49,5911.57
,,,陕鼓动力(601369.SH),30300,242400.00,8,-18172.10
,,,福能股份(600483.SH),45700,468882.00,10.26,-35432.56
,,,海利得(002206.SZ),57700,320235.00,5.55,-28496.45
,,,富维股份(600742.SH),34400,301688.00,8.77,-77070.26
,,,红宝丽(002165.SZ),70800,343380.00,4.85,-15692.19
,,,华明装备(002270.SZ),46900,317044.00,6.76,-6370.34
,,,长城科技(603897.SH),20000,532000.00,26.6,-223090.17
2022-04-12,12331117.07,1360140.07,,,,,
,,,保隆科技(603197.SH),15900,545370.00,34.3,-92093.18
,,,华明装备(002270.SZ),46900,316575.00,6.75,-6839.34
,,,中钢国际(000928.SZ),6700,45091.00,6.73,-4200.14
,,,万里扬(002434.SZ),110500,817700.00,7.4,-135413.70
,,,海兴电力(603556.SH),10500,129150.00,12.3,-19702.32
,,,长城汽车(601633.SH),26100,654849.00,25.09,-245476.53
,,,太平鸟(603877.SH),32300,627589.00,19.43,-123092.05
,,,ST文峰(601010.SH),39800,144076.00,3.62,11085.57
,,,新宝股份(002705.SZ),26700,417855.00,15.65,-25581.83
,,,周大生(002867.SZ),36200,479650.00,13.25,-9448.64
,,,福能股份(600483.SH),45700,470253.00,10.29,-34061.56
,,,爱柯迪(600933.SH),22900,238847.00,10.43,-30847.03
,,,富维股份(600742.SH),34400,308224.00,8.96,-70534.26
,,,常熟汽饰(603035.SH),42900,515658.00,12.02,-57084.63
,,,陕鼓动力(601369.SH),30300,250884.00,8.28,-9688.10
,,,广电电气(601616.SH),36700,124046.00,3.38,-17212.63
,,,长城科技(603897.SH),20000,542800.00,27.14,-212290.17
,,,海利得(002206.SZ),57700,324274.00,5.62,-24457.45
,,,三星电气(601567.SH),48800,498736.00,10.22,-126851.92
,,,继峰股份(603997.SH),47000,358140.00,7.62,-69601.80
,,,红宝丽(002165.SZ),70800,333468.00,4.71,-25604.19
,,,鲁阳节能(002088.SZ),44600,687286.00,15.41,-106779.63
,,,四方股份(601126.SH),47500,524875.00,11.05,-245970.34
,,,紫江企业(600210.SH),113300,635613.00,5.61,-158876.82
,,,金发科技(600143.SH),16700,155978.00,9.34,-23960.02
,,,广西能源(600310.SH),99000,392040.00,3.96,-7847.87
,,,西子洁能(002534.SZ),26500,431950.00,16.3,-90769.81
2022-04-11,12146497.07,1360140.07,,,,,
,,,鲁阳节能(002088.SZ),44600,695760.00,15.6,-98305.63
,,,保隆科技(603197.SH),15900,545529.00,34.31,-91934.18
,,,广西能源(600310.SH),99000,385110.00,3.89,-14777.87
,,,西子洁能(002534.SZ),26500,436985.00,16.49,-85734.81
,,,海兴电力(603556.SH),10500,125370.00,11.94,-23482.32
,,,周大生(002867.SZ),36200,467704.00,12.92,-21394.64
,,,ST文峰(601010.SH),39800,137708.00,3.46,4717.57
,,,常熟汽饰(603035.SH),42900,507936.00,11.84,-64806.63
,,,新宝股份(002705.SZ),26700,409845.00,15.35,-33591.83
,,,继峰股份(603997.SH),47000,360960.00,7.68,-66781.80
,,,四方股份(601126.SH),47500,532475.00,11.21,-238370.34
,,,红宝丽(002165.SZ),70800,331344.00,4.68,-27728.19
,,,广电电气(601616.SH),36700,121477.00,3.31,-19781.63
,,,中钢国际(000928.SZ),6700,45694.00,6.82,-3597.14
,,,福能股份(600483.SH),45700,466597.00,10.21,-37717.56
,,,华明装备(002270.SZ),46900,307195.00,6.55,-16219.34
,,,爱柯迪(600933.SH),22900,237015.00,10.35,-32679.03
,,,陕鼓动力(601369.SH),30300,250884.00,8.28,-9688.10
,,,金发科技(600143.SH),16700,155811.00,9.33,-24127.02
,,,紫江企业(600210.SH),113300,618618.00,5.46,-175871.82
,,,海利得(002206.SZ),57700,320812.00,5.56,-27919.45
,,,三星电气(601567.SH),48800,489464.00,10.03,-136123.92
,,,富维股份(600742.SH),34400,301000.00,8.75,-77758.26
,,,太平鸟(603877.SH),32300,613054.00,18.98,-137627.05
,,,长城汽车(601633.SH),26100,638145.00,24.45,-262180.53
,,,长城科技(603897.SH),20000,540200.00,27.01,-214890.17
,,,万里扬(002434.SZ),110500,743665.00,6.73,-209448.70
2022-04-08,12690721.07,1360140.07,,,,,
,,,继峰股份(603997.SH),47000,392920.00,8.36,-34821.80
,,,中钢国际(000928.SZ),6700,48240.00,7.2,-1051.14
,,,富维股份(600742.SH),34400,312008.00,9.07,-66750.26
,,,陕鼓动力(601369.SH),30300,259974.00,8.58,-598.10
,,,福能股份(600483.SH),45700,488076.00,10.68,-16238.56
,,,太平鸟(603877.SH),32300,638248.00,19.76,-112433.05
,,,保隆科技(603197.SH),15900,586710.00,36.9,-50753.18
,,,长城汽车(601633.SH),26100,687474.00,26.34,-212851.53
,,,海利得(002206.SZ),57700,338122.00,5.86,-10609.45
,,,ST文峰(601010.SH),39800,135320.00,3.4,2329.57
,,,华明装备(002270.SZ),46900,308602.00,6.58,-14812.34
,,,广电电气(601616.SH),36700,122211.00,3.33,-19047.63
,,,红宝丽(002165.SZ),70800,344088.00,4.86,-14984.19
,,,鲁阳节能(002088.SZ),44600,730994.00,16.39,-63071.63
,,,长城科技(603897.SH),20000,570600.00,28.53,-184490.17
,,,新宝股份(002705.SZ),26700,422928.00,15.84,-20508.83
,,,西子洁能(002534.SZ),26500,451295.00,17.03,-71424.81
,,,海兴电力(603556.SH),10500,125685.00,11.97,-23167.32
,,,爱柯迪(600933.SH),22900,250297.00,10.93,-19397.03
,,,广西能源(600310.SH),99000,396000.00,4,-3887.87
,,,四方股份(601126.SH),47500,568575.00,11.97,-202270.34
,,,金发科技(600143.SH),16700,160988.00,9.64,-18950.02
,,,紫江企业(600210.SH),113300,645810.00,5.7,-148679.82
,,,常熟汽饰(603035.SH),42900,536250.00,12.5,-36492.63
,,,万里扬(002434.SZ),110500,777920.00,7.04,-175193.70
,,,三星电气(601567.SH),48800,543632.00,11.14,-81955.92
,,,周大生(002867.SZ),36200,487614.00,13.47,-1484.64
2022-04-07,12788814.07,1360140.07,,,,,
,,,金发科技(600143.SH),16700,162491.00,9.73,-17447.02
,,,太平鸟(603877.SH),32300,660212.00,20.44,-90469.05
,,,广西能源(600310.SH),99000,401940.00,4.06,2052.13
,,,中钢国际(000928.SZ),6700,45560.00,6.8,-3731.14
,,,周大生(002867.SZ),36200,485804.00,13.42,-3294.64
,,,新宝股份(002705.SZ),26700,436011.00,16.33,-7425.83
,,,福能股份(600483.SH),45700,481221.00,10.53,-23093.56
,,,红宝丽(002165.SZ),70800,338424.00,4.78,-20648.19
,,,华明装备(002270.SZ),46900,310009.00,6.61,-13405.34
,,,爱柯迪(600933.SH),22900,254419.00,11.11,-15275.03
,,,继峰股份(603997.SH),47000,399500.00,8.5,-28241.80
,,,常熟汽饰(603035.SH),42900,534534.00,12.46,-38208.63
,,,广电电气(601616.SH),36700,122945.00,3.35,-18313.63
,,,紫江企业(600210.SH),113300,649209.00,5.73,-145280.82
,,,西子洁能(002534.SZ),26500,470640.00,17.76,-52079.81
,,,长城汽车(601633.SH),26100,684864.00,26.24,-215461.53
,,,三星电气(601567.SH),48800,530456.00,10.87,-95131.92
,,,保隆科技(603197.SH),15900,599271.00,37.69,-38192.18
,,,四方股份(601126.SH),47500,566675.00,11.93,-204170.34
,,,陕鼓动力(601369.SH),30300,260580.00,8.6,7.90
,,,ST文峰(601010.SH),39800,135320.00,3.4,2329.57
,,,万里扬(002434.SZ),110500,787865.00,7.13,-165248.70
,,,长城科技(603897.SH),20000,582000.00,29.1,-173090.17
,,,海利得(002206.SZ),57700,347354.00,6.02,-1377.45
,,,海兴电力(603556.SH),10500,124950.00,11.9,-23902.32
,,,富维股份(600742.SH),34400,313384.00,9.11,-65374.26
,,,鲁阳节能(002088.SZ),44600,743036.00,16.66,-51029.63
2022-04-06,13119342.07,1360140.07,,,,,
,,,福能股份(600483.SH),45700,500872.00,10.96,-3442.56
,,,长城汽车(601633.SH),26100,697131.00,26.71,-203194.53
,,,继峰股份(603997.SH),47000,419240.00,8.92,-8501.80
,,,金发科技(600143.SH),16700,165330.00,9.9,-14608.02
,,,华明装备(002270.SZ),46900,324079.00,6.91,664.66
,,,万里扬(002434.SZ),110500,814385.00,7.37,-138728.70
,,,爱柯迪(600933.SH),22900,265411.00,11.59,-4283.03
,,,四方股份(601126.SH),47500,591850.00,12.46,-178995.34
,,,ST文峰(601010.SH),39800,138902.00,3.49,5911.57
,,,紫江企业(600210.SH),113300,671869.00,5.93,-122620.82
,,,海兴电力(603556.SH),10500,124950.00,11.9,-23902.32
,,,中钢国际(000928.SZ),6700,44622.00,6.66,-4669.14
,,,太平鸟(603877.SH),32300,675393.00,20.91,-75288.05
,,,西子洁能(002534.SZ),26500,482035.00,18.19,-40684.81
,,,海利得(002206.SZ),57700,355432.00,6.16,6700.55
,,,长城科技(603897.SH),20000,600000.00,30,-155090.17
,,,常熟汽饰(603035.SH),42900,556413.00,12.97,-16329.63
,,,保隆科技(603197.SH),15900,605154.00,38.06,-32309.18
,,,广西能源(600310.SH),99000,409860.00,4.14,9972.13
,,,鲁阳节能(002088.SZ),44600,744820.00,16.7,-49245.63
,,,新宝股份(002705.SZ),26700,450429.00,16.87,6992.17
,,,周大生(002867.SZ),36200,497026.00,13.73,7927.36
,,,三星电气(601567.SH),48800,543632.00,11.14,-81955.92
,,,富维股份(600742.SH),34400,338840.00,9.85,-39918.26
,,,红宝丽(002165.SZ),70800,348336.00,4.92,-10736.19
,,,陕鼓动力(601369.SH),30300,266943.00,8.81,6370.90
,,,广电电气(601616.SH),36700,126248.00,3.44,-15010.63
2022-04-01,13199325.07,1360140.07,,,,,
,,,陕鼓动力(601369.SH),30300,265731.00,8.77,5158.90
,,,继峰股份(603997.SH),47000,425350.00,9.05,-2391.80
,,,西子洁能(002534.SZ),26500,513305.00,19.37,-9414.81
,,,中钢国际(000928.SZ),6700,44019.00,6.57,-5272.14
,,,海兴电力(603556.SH),10500,122955.00,11.71,-25897.32
,,,红宝丽(002165.SZ),70800,338424.00,4.78,-20648.19
,,,三星电气(601567.SH),48800,527040.00,10.8,-98547.92
,,,华明装备(002270.SZ),46900,321265.00,6.85,-2149.34
,,,紫江企业(600210.SH),113300,669603.00,5.91,-124886.82
,,,富维股份(600742.SH),34400,333336.00,9.69,-45422.26
,,,福能股份(600483.SH),45700,510469.00,11.17,6154.44
,,,长城汽车(601633.SH),26100,724536.00,27.76,-175789.53
,,,广西能源(600310.SH),99000,400950.00,4.05,1062.13
,,,常熟汽饰(603035.SH),42900,569712.00,13.28,-3030.63
,,,四方股份(601126.SH),47500,601350.00,12.66,-169495.34
,,,广电电气(601616.SH),36700,124046.00,3.38,-17212.63
,,,ST文峰(601010.SH),39800,136116.00,3.42,3125.57
,,,周大生(002867.SZ),36200,493406.00,13.63,4307.36
,,,金发科技(600143.SH),16700,163326.00,9.78,-16612.02
,,,太平鸟(603877.SH),32300,677331.00,20.97,-73350.05
,,,海利得(002206.SZ),57700,350239.00,6.07,1507.55
,,,新宝股份(002705.SZ),26700,448560.00,16.8,5123.17
,,,长城科技(603897.SH),20000,611400.00,30.57,-143690.17
,,,万里扬(002434.SZ),110500,823225.00,7.45,-129888.70
,,,爱柯迪(600933.SH),22900,267930.00,11.7,-1764.03
,,,保隆科技(603197.SH),15900,637431.00,40.09,-32.18
,,,鲁阳节能(002088.SZ),44600,738130.00,16.55,-55935.63
2022-03-31,13326100.67,106.67,,,,,
,,,长城科技(603897.SH),13900,429232.00,30.88,-140419.53
,,,万里扬(002434.SZ),45100,342309.00,7.59,-117865.25
,,,四方股份(601126.SH),39300,507756.00,12.92,-157887.87
,,,华荣股份(603855.SH),4400,89584.00,20.36,-20344.48
,,,苏豪汇鸿(600981.SH),70400,243584.00,3.46,-24551.46
,,,中信银行(601998.SH),6400,32576.00,5.09,3480.31
,,,长城汽车(601633.SH),19100,523340.00,27.4,-186708.79
,,,金发科技(600143.SH),71600,697384.00,9.74,-74086.77
,,,江苏金租(600901.SH),51000,247860.00,4.86,-15117.90
,,,快克智能(603203.SH),2500,73700.00,29.48,-19348.99
,,,旗滨集团(601636.SH),33400,443218.00,13.27,-82703.16
