日期,时间,代码,名称,操作,成交价,数量,金额,佣金,印花税
2021-08-02,09:31:00,601139.SH,深圳燃气,买入,7.224,62400,450803.81,135.24,0.00
2021-08-02,09:31:00,603808.SH,歌力思,卖出,14.431,-12000,-173172.96,51.95,173.17
2021-08-02,09:31:00,603726.SH,朗迪集团,卖出,14.681,-14600,-214336.47,64.30,214.34
2021-08-02,09:31:00,601928.SH,凤凰传媒,卖出,6.387,-34700,-221635.84,66.49,221.64
2021-08-02,09:31:00,601566.SH,九牧王,卖出,15.150,-7900,-119682.16,35.90,119.68
2021-08-02,09:31:00,600742.SH,富维股份,卖出,8.882,-37900,-336635.38,100.99,336.64
2021-08-02,09:31:00,600510.SH,黑牡丹,买入,7.836,68600,537524.90,161.26,0.00
2021-08-02,09:31:00,603328.SH,依顿电子,卖出,7.505,-19900,-149348.70,44.80,149.35
2021-08-02,09:31:00,600475.SH,华光环能,卖出,9.880,-14900,-147214.98,44.16,147.21
2021-08-02,09:31:00,603277.SH,银都股份,卖出,19.271,-4100,-79012.66,23.70,79.01
2021-08-02,09:31:00,600285.SH,羚锐制药,卖出,10.070,-52900,-532693.48,159.81,532.69
2021-08-02,09:31:00,002082.SZ,ST万邦,卖出,11.257,-13100,-147472.46,44.24,147.47
2021-08-02,09:31:00,603100.SH,川仪股份,买入,16.713,6200,103622.83,31.09,0.00
2021-08-02,09:31:00,002923.SZ,润都股份,卖出,25.539,-11100,-283480.90,85.04,283.48
2021-08-02,09:31:00,600479.SH,千金药业,卖出,8.144,-15100,-122969.57,36.89,122.97
2021-08-02,09:31:00,002724.SZ,海洋王,卖出,15.868,-32200,-510956.04,153.29,510.96
2021-08-02,09:31:00,002884.SZ,凌霄泵业,卖出,18.782,-500,-9391.18,5.00,9.39
2021-08-02,09:31:00,600064.SH,南京高科,卖出,8.014,-33600,-269268.38,80.78,269.27
2021-07-01,09:31:00,600548.SH,深高速,卖出,8.713,-1200,-10455.05,5.00,10.46
2021-07-01,09:31:00,603328.SH,依顿电子,买入,7.465,19900,148551.51,44.57,0.00
2021-07-01,09:31:00,603886.SH,元祖股份,卖出,17.415,-600,-10449.06,5.00,10.45
2021-07-01,09:31:00,600901.SH,江苏金租,卖出,5.210,-32600,-169831.66,50.95,169.83
2021-07-01,09:31:00,600663.SH,陆家嘴,卖出,13.194,-67900,-895842.72,268.75,895.84
2021-07-01,09:31:00,600285.SH,羚锐制药,买入,10.521,48500,510268.50,153.08,0.00
2021-07-01,09:31:00,600742.SH,富维股份,买入,10.230,37900,387732.92,116.32,0.00
2021-07-01,09:31:00,601566.SH,九牧王,买入,16.132,38700,624316.14,187.29,0.00
2021-07-01,09:31:00,601882.SH,海天精工,买入,15.651,14800,231638.35,69.49,0.00
2021-07-01,09:31:00,603697.SH,有友食品,买入,20.260,25300,512589.13,153.78,0.00
2021-07-01,09:31:00,603808.SH,歌力思,买入,15.962,6400,102155.90,30.65,0.00
2021-07-01,09:31:00,603165.SH,荣晟环保,卖出,13.214,-12200,-161204.94,48.36,161.20
2021-07-01,09:31:00,600461.SH,洪城环境,卖出,7.245,-23000,-166646.04,49.99,166.65
2021-07-01,09:31:00,603277.SH,银都股份,卖出,23.124,-3700,-85557.54,25.67,85.56
2021-07-01,09:31:00,002724.SZ,海洋王,卖出,13.583,-3500,-47539.73,14.26,47.54
2021-07-01,09:31:00,603323.SH,苏农银行,买入,4.399,114900,505419.82,151.63,0.00
2021-07-01,09:31:00,603722.SH,阿科力,卖出,51.906,-8600,-446391.43,133.92,446.39
2021-07-01,09:31:00,603100.SH,川仪股份,买入,17.816,22400,399068.54,119.72,0.00
2021-07-01,09:31:00,603766.SH,隆鑫通用,买入,3.637,58600,213143.44,63.94,0.00
2021-07-01,09:31:00,603879.SH,永悦科技,买入,7.254,34800,252455.90,75.74,0.00
2021-07-01,09:31:00,600475.SH,华光环能,卖出,10.180,-11500,-117065.40,35.12,117.07
2021-07-01,09:31:00,600350.SH,山东高速,卖出,6.138,-19200,-117843.84,35.35,117.84
2021-07-01,09:31:00,002884.SZ,凌霄泵业,卖出,23.134,-11400,-263723.50,79.12,263.72
2021-07-01,09:31:00,601928.SH,凤凰传媒,买入,7.134,15000,107013.60,32.10,0.00
2021-07-01,09:31:00,603001.SH,奥康国际,买入,10.220,65700,671480.28,201.44,0.00
2021-07-01,09:31:00,600502.SH,安徽建工,卖出,3.862,-28800,-111233.09,33.37,111.23
2021-07-01,09:31:00,603726.SH,朗迪集团,买入,14.268,14800,211173.50,63.35,0.00
2021-07-01,09:31:00,600052.SH,东望时代,卖出,3.363,-9800,-32959.95,9.89,32.96
2021-07-01,09:31:00,603970.SH,中农立华,买入,23.116,12000,277393.68,83.22,0.00
2021-07-01,09:31:00,603839.SH,安正时尚,买入,9.599,11000,105590.76,31.68,0.00
2021-07-01,09:31:00,600012.SH,皖通高速,卖出,6.487,-18100,-117414.70,35.22,117.41
2021-07-01,09:31:00,002788.SZ,鹭燕医药,卖出,7.605,-24600,-187077.10,56.12,187.08
2021-07-01,09:31:00,600479.SH,千金药业,买入,9.038,31500,284698.26,85.41,0.00
2021-07-01,09:31:00,600377.SH,宁沪高速,卖出,9.760,-13700,-133718.03,40.12,133.72
2021-07-01,09:31:00,603877.SH,太平鸟,买入,54.018,8800,475356.82,142.61,0.00
2021-07-01,09:31:00,600064.SH,南京高科,买入,9.289,25300,235000.06,70.50,0.00
2021-07-01,09:31:00,002327.SZ,富安娜,卖出,7.725,-5700,-44029.76,13.21,44.03
2021-07-01,09:31:00,002082.SZ,ST万邦,卖出,12.335,-14600,-180095.09,54.03,180.10
2021-07-01,09:31:00,002923.SZ,润都股份,卖出,24.351,-11400,-277603.68,83.28,277.60
2021-07-01,09:31:00,600965.SH,*ST福成,卖出,5.748,-9700,-55760.26,16.73,55.76
2021-06-01,09:31:00,002082.SZ,ST万邦,买入,13.497,29900,403558.51,121.07,0.00
2021-06-01,09:31:00,002788.SZ,鹭燕医药,买入,8.858,44300,392395.22,117.72,0.00
2021-06-01,09:31:00,603557.SH,*ST起步,卖出,4.800,-45400,-217937.25,65.38,217.94
2021-06-01,09:31:00,002724.SZ,海洋王,买入,11.273,40900,461045.25,138.31,0.00
2021-06-01,09:31:00,600965.SH,*ST福成,买入,6.052,24400,147670.75,44.30,0.00
2021-06-01,09:31:00,603283.SH,赛腾股份,卖出,21.846,-6400,-139815.81,41.94,139.82
2021-06-01,09:31:00,600377.SH,宁沪高速,买入,10.050,38600,387932.32,116.38,0.00
2021-06-01,09:31:00,600901.SH,江苏金租,买入,5.681,56000,318155.04,95.45,0.00
2021-06-01,09:31:00,601098.SH,中南传媒,卖出,9.691,-39800,-385685.08,115.71,385.69
2021-06-01,09:31:00,600012.SH,皖通高速,卖出,6.786,-19100,-129620.24,38.89,129.62
2021-06-01,09:31:00,600064.SH,南京高科,买入,10.321,53900,556280.34,166.88,0.00
2021-06-01,09:31:00,603167.SH,渤海轮渡,卖出,8.214,-31600,-259547.86,77.86,259.55
2021-06-01,09:31:00,603306.SH,华懋科技,卖出,29.441,-17800,-524049.80,157.21,524.05
2021-06-01,09:31:00,600350.SH,山东高速,卖出,6.327,-40500,-256256.46,76.88,256.26
2021-06-01,09:31:00,600548.SH,深高速,卖出,9.032,-28300,-255602.77,76.68,255.60
2021-06-01,09:31:00,600475.SH,华光环能,买入,10.521,26400,277754.40,83.33,0.00
2021-06-01,09:31:00,603722.SH,阿科力,买入,41.884,10200,427212.72,128.16,0.00
2021-06-01,09:31:00,600502.SH,安徽建工,买入,4.018,47500,190855.95,57.26,0.00
2021-06-01,09:31:00,603839.SH,安正时尚,买入,10.932,37400,408850.07,122.66,0.00
2021-06-01,09:31:00,002923.SZ,润都股份,买入,20.731,22500,466456.05,139.94,0.00
2021-06-01,09:31:00,002884.SZ,凌霄泵业,买入,24.118,11900,287005.87,86.10,0.00
2021-06-01,09:31:00,603886.SH,元祖股份,卖出,18.014,-20800,-374689.12,112.41,374.69
2021-06-01,09:31:00,603165.SH,荣晟环保,买入,15.060,33300,501500.00,150.45,0.00
2021-06-01,09:31:00,603277.SH,银都股份,买入,23.206,7300,169406.14,50.82,0.00
2021-06-01,09:31:00,601882.SH,海天精工,卖出,14.671,-15200,-222993.12,66.90,222.99
2021-06-01,09:31:00,601928.SH,凤凰传媒,买入,7.705,5000,38526.90,11.56,0.00
2021-06-01,09:31:00,600686.SH,金龙汽车,卖出,6.856,-28900,-198145.91,59.44,198.15
2021-06-01,09:31:00,600663.SH,陆家嘴,买入,11.673,67900,792617.07,237.79,0.00
2021-06-01,09:31:00,603808.SH,歌力思,买入,14.719,44300,652068.53,195.62,0.00
2021-06-01,09:31:00,600461.SH,洪城环境,卖出,7.365,-39500,-290926.98,87.28,290.93
2021-06-01,09:31:00,600285.SH,羚锐制药,卖出,10.319,-21800,-224961.18,67.49,224.96
2021-06-01,09:31:00,600037.SH,歌华有线,卖出,10.130,-22900,-231970.13,69.59,231.97
2021-06-01,09:31:00,600170.SH,上海建工,卖出,2.914,-78800,-229635.81,68.89,229.64
2021-06-01,09:31:00,603920.SH,世运电路,卖出,16.287,-6400,-104239.10,31.27,104.24
2021-06-01,09:31:00,000906.SZ,浙商中拓,卖出,11.188,-45900,-513509.92,154.05,513.51
2021-06-01,09:31:00,600577.SH,精达股份,卖出,5.768,-110400,-636835.78,191.05,636.84
2021-06-01,09:31:00,002084.SZ,海鸥住工,卖出,5.778,-12100,-69918.88,20.98,69.92
2021-06-01,09:31:00,600479.SH,千金药业,买入,9.840,34800,342419.47,102.73,0.00
2021-06-01,09:31:00,600052.SH,东望时代,卖出,3.273,-27600,-90346.94,27.10,90.35
2021-06-01,09:31:00,002763.SZ,汇洁股份,卖出,10.429,-34600,-360846.86,108.25,360.85
2021-06-01,09:31:00,002869.SZ,金溢科技,卖出,20.060,-15900,-318950.82,95.69,318.95
2021-06-01,09:31:00,002327.SZ,富安娜,卖出,9.092,-24600,-223657.79,67.10,223.66
2021-06-01,09:31:00,002449.SZ,国星光电,卖出,8.962,-17300,-155043.29,46.51,155.04
2021-05-06,09:31:00,601882.SH,海天精工,买入,17.174,24100,413900.15,124.17,0.00
2021-05-06,09:31:00,603886.SH,元祖股份,买入,18.918,21400,404840.06,121.45,0.00
2021-05-06,09:31:00,601928.SH,凤凰传媒,买入,7.455,97400,726105.31,217.83,0.00
2021-05-06,09:31:00,600285.SH,羚锐制药,买入,9.860,56800,560029.82,168.01,0.00
2021-05-06,09:31:00,601098.SH,中南传媒,买入,10.230,39800,407170.72,122.15,0.00
2021-05-06,09:31:00,600461.SH,洪城环境,买入,7.184,62500,449021.25,134.71,0.00
2021-05-06,09:31:00,600170.SH,上海建工,买入,2.906,78800,228977.04,68.69,0.00
2021-05-06,09:31:00,600377.SH,宁沪高速,买入,10.291,44700,459987.14,138.00,0.00
2021-05-06,09:31:00,603035.SH,常熟汽饰,卖出,16.008,-4700,-75237.22,22.57,75.24
2021-05-06,09:31:00,601633.SH,长城汽车,卖出,33.363,-15700,-523801.30,157.14,523.80
2021-05-06,09:31:00,603277.SH,银都股份,买入,19.790,13800,273095.10,81.93,0.00
2021-05-06,09:31:00,600012.SH,皖通高速,买入,7.575,41800,316640.02,94.99,0.00
2021-05-06,09:31:00,600548.SH,深高速,买入,10.100,29500,297954.72,89.39,0.00
2021-05-06,09:31:00,603306.SH,华懋科技,买入,23.797,17800,423595.50,127.08,0.00
2021-05-06,09:31:00,600859.SH,王府井,卖出,33.523,-27900,-935286.68,280.59,935.29
2021-05-06,09:31:00,600197.SH,伊力特,卖出,26.118,-39800,-1039482.87,311.84,1039.48
2021-05-06,09:31:00,002304.SZ,洋河股份,卖出,191.915,-3400,-652512.36,195.75,652.51
2021-05-06,09:31:00,600479.SH,千金药业,买入,9.319,21600,201281.76,60.38,0.00
2021-05-06,09:31:00,603920.SH,世运电路,卖出,15.978,-31800,-508099.76,152.43,508.10
2021-05-06,09:31:00,600350.SH,山东高速,买入,6.954,63700,442962.16,132.89,0.00
2021-05-06,09:31:00,600577.SH,精达股份,买入,3.647,110400,402659.71,120.80,0.00
2021-05-06,09:31:00,002327.SZ,富安娜,买入,9.208,30300,279013.91,83.70,0.00
2021-05-06,09:31:00,000906.SZ,浙商中拓,买入,8.788,45900,403348.09,121.00,0.00
2021-05-06,09:31:00,601899.SH,紫金矿业,卖出,11.537,-48500,-559538.68,167.86,559.54
2021-05-06,09:31:00,600511.SH,国药股份,卖出,36.427,-24000,-874248.00,262.27,874.25
2021-05-06,09:31:00,600502.SH,安徽建工,买入,4.028,51100,205832.84,61.75,0.00
2021-05-06,09:31:00,600052.SH,东望时代,买入,3.487,37400,130412.30,39.12,0.00
2021-05-06,09:31:00,002601.SZ,龙佰集团,卖出,33.732,-10800,-364309.92,109.29,364.31
2021-05-06,09:31:00,002763.SZ,汇洁股份,买入,9.389,34600,324850.40,97.46,0.00
2021-05-06,09:31:00,603167.SH,渤海轮渡,卖出,8.104,-19200,-155592.19,46.68,155.59
2021-05-06,09:31:00,600346.SH,恒力石化,卖出,29.501,-12300,-362860.82,108.86,362.86
2021-05-06,09:31:00,600686.SH,金龙汽车,卖出,6.467,-35200,-227639.81,68.29,227.64
2021-05-06,09:31:00,002416.SZ,爱施德,卖出,7.705,-47400,-365196.14,109.56,365.20
2021-05-06,09:31:00,601628.SH,中国人寿,卖出,32.734,-29900,-978758.56,293.63,978.76
2021-05-06,09:31:00,002869.SZ,金溢科技,卖出,19.162,-14000,-268262.40,80.48,268.26
2021-05-06,09:31:00,002084.SZ,海鸥住工,卖出,6.607,-66200,-437367.51,131.21,437.37
2021-05-06,09:31:00,002449.SZ,国星光电,卖出,8.693,-36900,-320756.20,96.23,320.76
2021-05-06,09:31:00,600616.SH,金枫酒业,卖出,7.126,-82000,-584309.04,175.29,584.31
2021-05-06,09:31:00,603283.SH,赛腾股份,卖出,21.367,-7300,-155980.41,46.79,155.98
2021-05-06,09:31:00,002600.SZ,领益智造,卖出,8.174,-83000,-678410.46,203.52,678.41
2021-05-06,09:31:00,600037.SH,歌华有线,卖出,8.922,-58200,-519267.38,155.78,519.27
2021-05-06,09:31:00,600340.SH,*ST华幸,卖出,5.359,-77100,-413198.95,123.96,413.20
2021-05-06,09:31:00,000048.SZ,京基智农,卖出,29.341,-8200,-240597.84,72.18,240.60
2021-05-06,09:31:00,603976.SH,正川股份,卖出,47.904,-14000,-670656.00,201.20,670.66
2021-04-01,09:31:00,603167.SH,渤海轮渡,卖出,8.653,-24500,-211990.17,63.60,211.99
2021-04-01,09:31:00,603035.SH,常熟汽饰,卖出,11.128,-14500,-161351.65,48.41,161.35
2021-04-01,09:31:00,002416.SZ,爱施德,买入,8.377,47400,397056.53,119.12,0.00
2021-04-01,09:31:00,603283.SH,赛腾股份,买入,25.260,4900,123776.06,37.13,0.00
2021-04-01,09:31:00,002756.SZ,永兴材料,卖出,46.756,-8400,-392752.92,117.83,392.75
2021-04-01,09:31:00,002042.SZ,华孚时尚,卖出,4.561,-18900,-86200.25,25.86,86.20
2021-04-01,09:31:00,002304.SZ,洋河股份,买入,165.330,3400,562122.00,168.64,0.00
2021-04-01,09:31:00,603332.SH,苏州龙杰,卖出,17.545,-29700,-521081.75,156.32,521.08
2021-04-01,09:31:00,603557.SH,*ST起步,卖出,9.481,-64200,-608680.20,182.60,608.68
2021-04-01,09:31:00,000501.SZ,武商集团,卖出,12.605,-31200,-393267.89,117.98,393.27
2021-04-01,09:31:00,600521.SH,华海药业,卖出,25.788,-26500,-683390.48,205.02,683.39
2021-04-01,09:31:00,601899.SH,紫金矿业,买入,9.739,48500,472362.84,141.71,0.00
2021-04-01,09:31:00,002600.SZ,领益智造,买入,8.216,83000,681961.20,204.59,0.00
2021-04-01,09:31:00,600037.SH,歌华有线,卖出,8.912,-34000,-303012.76,90.90,303.01
2021-04-01,09:31:00,601633.SH,长城汽车,买入,30.531,1200,36637.13,10.99,0.00
2021-04-01,09:31:00,600859.SH,王府井,买入,30.060,9500,285570.00,85.67,0.00
2021-04-01,09:31:00,600511.SH,国药股份,买入,33.547,24000,805127.04,241.54,0.00
2021-04-01,09:31:00,603976.SH,正川股份,买入,42.585,5600,238476.00,71.54,0.00
2021-04-01,09:31:00,002869.SZ,金溢科技,买入,26.723,6500,173701.71,52.11,0.00
2021-04-01,09:31:00,600686.SH,金龙汽车,买入,6.373,28700,182897.06,54.87,0.00
2021-04-01,09:31:00,600616.SH,金枫酒业,买入,6.703,800,5362.70,5.00,0.00
2021-04-01,09:31:00,600340.SH,*ST华幸,买入,6.252,28800,180071.42,54.02,0.00
2021-04-01,09:31:00,600346.SH,恒力石化,买入,29.078,12300,357659.89,107.30,0.00
2021-04-01,09:31:00,601628.SH,中国人寿,买入,31.964,6700,214157.46,64.25,0.00
2021-04-01,09:31:00,000048.SZ,京基智农,卖出,26.068,-6400,-166833.66,50.05,166.83
2021-04-01,09:31:00,002084.SZ,海鸥住工,卖出,6.707,-49200,-329962.75,98.99,329.96
2021-04-01,09:31:00,002449.SZ,国星光电,买入,8.176,27100,221578.27,66.47,0.00
2021-04-01,09:31:00,000011.SZ,深物业A,卖出,13.353,-10000,-133532.40,40.06,133.53
2021-04-01,09:31:00,600211.SH,西藏药业,卖出,48.353,-12200,-589907.82,176.97,589.91
2021-04-01,09:31:00,002601.SZ,龙佰集团,买入,28.617,10800,309064.90,92.72,0.00
2021-04-01,09:31:00,603920.SH,世运电路,买入,16.743,9500,159062.49,47.72,0.00
2021-04-01,09:31:00,600197.SH,伊力特,买入,19.990,8400,167915.16,50.37,0.00
2021-03-01,09:31:00,601633.SH,长城汽车,买入,31.663,14500,459116.40,137.73,0.00
2021-03-01,09:31:00,603500.SH,祥和实业,卖出,12.575,-18100,-227603.88,68.28,227.60
2021-03-01,09:31:00,002234.SZ,民和股份,卖出,15.359,-24100,-370157.20,111.05,370.16
2021-03-01,09:31:00,000048.SZ,京基智农,卖出,25.609,-11800,-302182.42,90.65,302.18
2021-03-01,09:31:00,600720.SH,中交设计,卖出,14.701,-73000,-1073139.42,321.94,1073.14
2021-03-01,09:31:00,002042.SZ,华孚时尚,卖出,4.800,-110000,-528041.80,158.41,528.04
2021-03-01,09:31:00,601628.SH,中国人寿,买入,32.966,23200,764806.56,229.44,0.00
2021-03-01,09:31:00,002940.SZ,昂利康,卖出,33.932,-6300,-213771.60,64.13,213.77
2021-03-01,09:31:00,000501.SZ,武商集团,卖出,11.287,-40400,-456010.15,136.80,456.01
2021-03-01,09:31:00,600616.SH,金枫酒业,买入,6.413,81200,520719.36,156.22,0.00
2021-03-01,09:31:00,603976.SH,正川股份,卖出,42.016,-400,-16806.32,5.04,16.81
2021-03-01,09:31:00,603167.SH,渤海轮渡,买入,8.727,12800,111710.98,33.51,0.00
2021-03-01,09:31:00,603557.SH,*ST起步,买入,8.838,33700,297828.47,89.35,0.00
2021-03-01,09:31:00,600686.SH,金龙汽车,买入,6.463,35400,228786.66,68.64,0.00
2021-03-01,09:31:00,603035.SH,常熟汽饰,买入,11.413,19200,219125.38,65.74,0.00
2021-03-01,09:31:00,603890.SH,春秋电子,卖出,14.960,-25700,-384472.51,115.34,384.47
2021-03-01,09:31:00,000011.SZ,深物业A,卖出,10.998,-50800,-558696.37,167.61,558.70
2021-03-01,09:31:00,002756.SZ,永兴材料,买入,39.459,8400,331453.58,99.44,0.00
2021-03-01,09:31:00,603878.SH,武进不锈,卖出,7.794,-5100,-39751.34,11.93,39.75
2021-03-01,09:31:00,603283.SH,赛腾股份,卖出,27.575,-15600,-430165.94,129.05,430.17
2021-03-01,09:31:00,002449.SZ,国星光电,买入,8.437,27100,228638.36,68.59,0.00
2021-03-01,09:31:00,600197.SH,伊力特,买入,20.230,31400,635233.93,190.57,0.00
2021-03-01,09:31:00,600211.SH,西藏药业,买入,51.944,1600,83109.89,24.93,0.00
2021-03-01,09:31:00,600340.SH,*ST华幸,买入,7.926,48300,382817.11,114.85,0.00
2021-03-01,09:31:00,603920.SH,世运电路,买入,19.469,12400,241413.86,72.42,0.00
2021-03-01,09:31:00,603332.SH,苏州龙杰,买入,20.040,29700,595188.00,178.56,0.00
2021-03-01,09:31:00,603665.SH,康隆达,卖出,16.218,-14900,-241640.75,72.49,241.64
2021-03-01,09:31:00,600859.SH,王府井,买入,30.801,4700,144766.96,43.43,0.00
2021-03-01,09:31:00,600037.SH,歌华有线,买入,8.427,7400,62358.47,18.71,0.00
2021-03-01,09:31:00,600521.SH,华海药业,买入,28.306,4700,133040.55,39.91,0.00
2021-03-01,09:31:00,002869.SZ,金溢科技,卖出,28.832,-900,-25949.00,7.78,25.95
2021-03-01,09:31:00,002084.SZ,海鸥住工,买入,6.433,17500,112574.70,33.77,0.00
2021-02-01,09:31:00,603878.SH,武进不锈,卖出,7.056,-7900,-55741.29,16.72,55.74
2021-02-01,09:31:00,603283.SH,赛腾股份,买入,28.657,3900,111763.08,33.53,0.00
2021-02-01,09:31:00,002234.SZ,民和股份,买入,13.357,15600,208363.90,62.51,0.00
2021-02-01,09:31:00,000501.SZ,武商集团,买入,10.641,7200,76616.93,22.99,0.00
2021-02-01,09:31:00,600211.SH,西藏药业,买入,51.352,1400,71893.50,21.57,0.00
2021-02-01,09:31:00,603167.SH,渤海轮渡,卖出,8.323,-33100,-275501.89,82.65,275.50
2021-02-01,09:31:00,601216.SH,君正集团,卖出,5.888,-153300,-902661.06,270.80,902.66
2021-02-01,09:31:00,603665.SH,康隆达,买入,14.679,11200,164408.16,49.32,0.00
2021-02-01,09:31:00,002042.SZ,华孚时尚,买入,4.068,63800,259546.06,77.86,0.00
2021-02-01,09:31:00,603976.SH,正川股份,买入,49.890,8800,439028.30,131.71,0.00
2021-02-01,09:31:00,000011.SZ,深物业A,卖出,10.130,-4500,-45583.65,13.68,45.58
2021-02-01,09:31:00,603500.SH,祥和实业,买入,10.381,18100,187891.03,56.37,0.00
2021-02-01,09:31:00,600223.SH,福瑞达,卖出,12.365,-41500,-513156.63,153.95,513.16
2021-02-01,09:31:00,603920.SH,世运电路,买入,21.493,16300,350334.27,105.10,0.00
2021-02-01,09:31:00,600521.SH,华海药业,买入,24.629,21800,536915.69,161.07,0.00
2021-02-01,09:31:00,603890.SH,春秋电子,卖出,12.515,-45600,-570680.35,171.20,570.68
2021-02-01,09:31:00,002084.SZ,海鸥住工,买入,5.932,32500,192784.80,57.84,0.00
2021-02-01,09:31:00,000048.SZ,京基智农,卖出,22.914,-10100,-231432.21,69.43,231.43
2021-02-01,09:31:00,603929.SH,亚翔集成,卖出,9.980,-8400,-83832.00,25.15,83.83
2021-02-01,09:31:00,600720.SH,中交设计,买入,12.615,7600,95875.37,28.76,0.00
2021-02-01,09:31:00,002869.SZ,金溢科技,买入,29.058,9000,261522.00,78.46,0.00
2021-02-01,09:31:00,002605.SZ,姚记科技,卖出,28.203,-27500,-775595.70,232.68,775.60
2021-02-01,09:31:00,002940.SZ,昂利康,买入,34.960,4300,150327.05,45.10,0.00
2021-02-01,09:31:00,600037.SH,歌华有线,买入,8.547,40200,343591.81,103.08,0.00
2021-02-01,09:31:00,603557.SH,*ST起步,买入,6.974,30000,209217.60,62.77,0.00
2021-01-04,09:31:00,600720.SH,中交设计,买入,13.547,9700,131406.29,39.42,0.00
2021-01-04,09:31:00,603283.SH,赛腾股份,买入,39.399,7000,275790.48,82.74,0.00
2021-01-04,09:31:00,000524.SZ,岭南控股,卖出,7.894,-4600,-36313.23,10.89,36.31
2021-01-04,09:31:00,603025.SH,大豪科技,卖出,28.443,-41900,-1191761.70,357.53,1191.76
2021-01-04,09:31:00,000501.SZ,武商集团,买入,11.593,8700,100860.32,30.26,0.00
2021-01-04,09:31:00,603500.SH,祥和实业,卖出,11.377,-6700,-76227.24,22.87,76.23
2021-01-04,09:31:00,603339.SH,四方科技,卖出,11.038,-11800,-130246.98,39.07,130.25
2021-01-04,09:31:00,000048.SZ,京基智农,买入,22.966,25100,576442.58,172.93,0.00
2021-01-04,09:31:00,603890.SH,春秋电子,买入,11.623,6300,73226.16,21.97,0.00
2021-01-04,09:31:00,002940.SZ,昂利康,卖出,40.948,-5700,-233403.26,70.02,233.40
2021-01-04,09:31:00,002918.SZ,蒙娜丽莎,卖出,32.694,-21300,-696392.42,208.92,696.39
2021-01-04,09:31:00,603557.SH,*ST起步,买入,9.178,17100,156949.27,47.08,0.00
2021-01-04,09:31:00,603167.SH,渤海轮渡,买入,8.798,55200,485625.31,145.69,0.00
2021-01-04,09:31:00,603929.SH,亚翔集成,买入,11.373,8400,95530.68,28.66,0.00
2021-01-04,09:31:00,000011.SZ,深物业A,买入,12.224,31800,388735.92,116.62,0.00
2021-01-04,09:31:00,002458.SZ,益生股份,卖出,11.178,-2500,-27944.00,8.38,27.94
2021-01-04,09:31:00,600223.SH,福瑞达,买入,8.467,41500,351376.35,105.41,0.00
2021-01-04,09:31:00,601216.SH,君正集团,买入,4.880,75600,368908.34,110.67,0.00
2021-01-04,09:31:00,600859.SH,王府井,买入,32.465,2100,68176.08,20.45,0.00
2021-01-04,09:31:00,603665.SH,康隆达,买入,19.820,3700,73332.37,22.00,0.00
2021-01-04,09:31:00,002869.SZ,金溢科技,卖出,33.403,-2400,-80167.34,24.05,80.17
2021-01-04,09:31:00,002626.SZ,金达威,卖出,34.531,-18100,-625007.48,187.50,625.01
2021-01-04,09:31:00,002234.SZ,民和股份,买入,15.371,5100,78390.47,23.52,0.00
2021-01-04,09:31:00,603393.SH,新天然气,卖出,23.543,-3900,-91817.00,27.55,91.82
2021-01-04,09:31:00,600211.SH,西藏药业,买入,68.136,3000,204408.00,61.32,0.00
2021-01-04,09:31:00,600037.SH,歌华有线,卖出,9.102,-8300,-75544.61,22.66,75.54
2021-01-04,09:31:00,002084.SZ,海鸥住工,买入,7.074,48000,339557.76,101.87,0.00
2021-01-04,09:31:00,002838.SZ,道恩股份,卖出,25.768,-17300,-445792.63,133.74,445.79
2021-01-04,09:31:00,002042.SZ,华孚时尚,买入,4.399,65100,286360.58,85.91,0.00
2021-01-04,09:31:00,603878.SH,武进不锈,卖出,7.595,-8700,-66074.59,19.82,66.07
2021-01-04,09:31:00,603871.SH,嘉友国际,卖出,21.447,-4100,-87932.78,26.38,87.93
2021-01-04,09:31:00,002605.SZ,姚记科技,买入,24.549,700,17184.30,5.16,0.00
2021-01-04,09:31:00,002555.SZ,三七互娱,卖出,31.387,-24700,-775261.37,232.58,775.26
2020-12-01,09:31:00,002838.SZ,道恩股份,买入,22.224,17300,384481.43,115.34,0.00
2020-12-01,09:31:00,603819.SH,神力股份,卖出,12.824,-1200,-15389.16,5.00,15.39
2020-12-01,09:31:00,603733.SH,仙鹤股份,卖出,24.441,-30400,-743007.01,222.90,743.01
2020-12-01,09:31:00,603339.SH,四方科技,卖出,10.659,-20300,-216370.39,64.91,216.37
2020-12-01,09:31:00,002084.SZ,海鸥住工,买入,7.936,28400,225377.86,67.61,0.00
2020-12-01,09:31:00,603527.SH,众源新材,卖出,10.279,-12800,-131576.32,39.47,131.58
2020-12-01,09:31:00,002626.SZ,金达威,买入,32.966,18100,596680.98,179.00,0.00
2020-12-01,09:31:00,603977.SH,国泰集团,卖出,7.754,-18000,-139580.28,41.87,139.58
2020-12-01,09:31:00,603706.SH,东方环宇,卖出,17.345,-1100,-19079.76,5.72,19.08
2020-12-01,09:31:00,603500.SH,祥和实业,卖出,13.004,-8200,-106632.31,31.99,106.63
2020-12-01,09:31:00,002940.SZ,昂利康,买入,45.371,7700,349353.31,104.81,0.00
2020-12-01,09:31:00,601898.SH,中煤能源,卖出,4.451,-41800,-186055.14,55.82,186.06
2020-12-01,09:31:00,600859.SH,王府井,卖出,34.361,-4500,-154625.13,46.39,154.63
