日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,成大生物(688739.SH),121453,2719332.67,22.39,-231461.06
,,,热景生物(688068.SH),31454,2657863.00,84.5,-169421.24
,,,精进电动(688280.SH),448322,2743730.64,6.12,-163585.92
,,,经纬恒润(688326.SH),31117,2885168.24,92.72,56363.33
2026-05-21,28199486.33,15481816.02,,,,,
,,,必贝特(688759.SH),52625,1921865.00,36.52,286736.86
,,,品茗科技(688109.SH),30178,2454980.30,81.35,-488094.40
,,,成大生物(688739.SH),121453,2736336.09,22.53,-214457.64
,,,经纬恒润(688326.SH),31117,2887657.60,92.8,58852.69
,,,精进电动(688280.SH),448322,2716831.32,6.06,-190485.24
2026-05-20,28523913.52,12906928.04,,,,,
,,,精进电动(688280.SH),448322,2793046.06,6.23,-114270.50
,,,经纬恒润(688326.SH),31117,2797729.47,89.91,-31075.44
,,,品茗科技(688109.SH),30178,2742274.86,90.87,-200799.84
,,,热景生物(688068.SH),30939,2594235.15,83.85,-296843.77
,,,必贝特(688759.SH),52625,1898710.00,36.08,263581.86
,,,成大生物(688739.SH),121453,2790989.94,22.98,-159803.79
2026-05-19,28946823.05,12906928.04,,,,,
,,,品茗科技(688109.SH),30178,2761287.00,91.5,-181787.70
,,,热景生物(688068.SH),30939,2871139.20,92.8,-19939.72
,,,精进电动(688280.SH),448322,2846844.70,6.35,-60471.86
,,,经纬恒润(688326.SH),31117,2855295.92,91.76,26491.01
,,,成大生物(688739.SH),121453,2821353.19,23.23,-129440.54
,,,必贝特(688759.SH),52625,1883975.00,35.8,248846.86
2026-05-18,28929052.33,14629365.70,,,,,
,,,经纬恒润(688326.SH),31117,2819822.54,90.62,-8982.37
,,,必贝特(688759.SH),52625,1861872.50,35.38,226744.36
,,,精进电动(688280.SH),448322,2797529.28,6.24,-109787.28
,,,品茗科技(688109.SH),30178,2845483.62,94.29,-97591.08
,,,成大生物(688739.SH),121453,2798277.12,23.04,-152516.61
,,,凯赛生物(688065.SH),26213,1176701.57,44.89,-98079.22
2026-05-15,29090300.42,14629365.70,,,,,
,,,精进电动(688280.SH),448322,2914093.00,6.5,6776.44
,,,成大生物(688739.SH),121453,2806778.83,23.11,-144014.90
,,,经纬恒润(688326.SH),31117,2842849.12,91.36,14044.21
,,,必贝特(688759.SH),52625,1831876.25,34.81,196748.11
,,,凯赛生物(688065.SH),26213,1202652.44,45.88,-72128.35
,,,品茗科技(688109.SH),30178,2862685.08,94.86,-80389.62
2026-05-14,29029128.96,13204994.83,,,,,
,,,必贝特(688759.SH),52625,1734520.00,32.96,99391.86
,,,经纬恒润(688326.SH),31117,2819822.54,90.62,-8982.37
,,,卓越新能(688196.SH),55139,2586019.10,46.9,-398336.95
,,,凯赛生物(688065.SH),26213,1232011.00,47,-42769.79
,,,品茗科技(688109.SH),30178,2869927.80,95.1,-73146.90
,,,嘉和美康(688246.SH),74082,1748335.20,23.6,316748.29
,,,成大生物(688739.SH),121453,2833498.49,23.33,-117295.24
2026-05-13,29515223.13,11432865.58,,,,,
,,,卓越新能(688196.SH),55139,2794444.52,50.68,-189911.53
,,,嘉和美康(688246.SH),148165,3504102.25,23.65,640909.11
,,,品茗科技(688109.SH),30178,2950503.06,97.77,7428.36
,,,凯赛生物(688065.SH),26213,1235942.95,47.15,-38837.84
,,,经纬恒润(688326.SH),31117,2887657.60,92.8,58852.69
,,,必贝特(688759.SH),52625,1808195.00,34.36,173066.86
,,,成大生物(688739.SH),121453,2901512.17,23.89,-49281.56
2026-05-12,29515251.59,11746707.65,,,,,
,,,品茗科技(688109.SH),30178,3087209.40,102.3,144134.70
,,,嘉和美康(688246.SH),148165,3461134.40,23.36,597941.26
,,,经纬恒润(688326.SH),31117,2772524.70,89.1,-56280.21
,,,凯赛生物(688065.SH),26213,1227292.66,46.82,-47488.13
,,,必贝特(688759.SH),52625,1799775.00,34.2,164646.86
,,,卓越新能(688196.SH),55139,2782865.33,50.47,-201490.72
,,,精进电动(688280.SH),396653,2637742.45,6.65,-256534.68
2026-05-11,29659700.45,11746707.65,,,,,
,,,凯赛生物(688065.SH),26213,1252981.40,47.8,-21799.39
,,,精进电动(688280.SH),396653,2788470.59,7.03,-105806.54
,,,卓越新能(688196.SH),55139,2884872.48,52.32,-99483.57
,,,嘉和美康(688246.SH),148165,3508547.20,23.68,645354.06
,,,经纬恒润(688326.SH),31117,2820756.05,90.65,-8048.86
,,,必贝特(688759.SH),52625,1832402.50,34.82,197274.36
,,,品茗科技(688109.SH),30178,2824962.58,93.61,-118112.12
2026-05-08,29989488.33,8421286.79,,,,,
,,,品茗科技(688109.SH),30178,3076948.88,101.96,133874.18
,,,光云科技(688365.SH),2278,51004.42,22.39,8079.49
,,,必贝特(688759.SH),52625,1782935.00,33.88,147806.86
,,,凯赛生物(688065.SH),26213,1247738.80,47.6,-27041.99
,,,卓越新能(688196.SH),55139,2882666.92,52.28,-101689.13
,,,新致软件(688590.SH),205617,3285759.66,15.98,342793.85
,,,精进电动(688280.SH),396653,2847968.54,7.18,-46308.59
,,,经纬恒润(688326.SH),31117,2849072.52,91.56,20267.61
,,,嘉和美康(688246.SH),148165,3544106.80,23.92,680913.66
2026-05-07,29584195.65,4876493.26,,,,,
,,,凯赛生物(688065.SH),26213,1254816.31,47.87,-19964.48
,,,奥普特(688686.SH),31306,3502828.34,111.89,630170.37
,,,卓越新能(688196.SH),55139,2867228.00,52,-117128.05
,,,经纬恒润(688326.SH),31117,2865875.70,92.1,37070.79
,,,嘉和美康(688246.SH),148165,3412239.95,23.03,549046.81
,,,必贝特(688759.SH),52625,1752412.50,33.3,117284.36
,,,新致软件(688590.SH),205617,3224074.56,15.68,281108.75
,,,品茗科技(688109.SH),30178,2910668.10,96.45,-32406.60
,,,光云科技(688365.SH),4556,105289.16,23.11,19439.31
,,,精进电动(688280.SH),396653,2812269.77,7.09,-82007.36
2026-05-06,29138840.81,31.41,,,,,
,,,精进电动(688280.SH),396653,2816236.30,7.1,-78040.83
,,,嘉和美康(688246.SH),148165,3321859.30,22.42,458666.16
,,,凯赛生物(688065.SH),26213,1274738.19,48.63,-42.60
,,,经纬恒润(688326.SH),31117,2768790.66,88.98,-60014.25
,,,必贝特(688759.SH),52625,1739782.50,33.06,104654.36
,,,*ST航图(688066.SH),165308,2074615.40,12.55,-740428.95
,,,奥普特(688686.SH),31306,3416736.84,109.14,544078.87
,,,博睿数据(688229.SH),28855,2752767.00,95.4,467688.46
,,,品茗科技(688109.SH),30178,2837033.78,94.01,-106040.92
,,,卓越新能(688196.SH),55139,2888732.21,52.39,-95623.84
,,,新致软件(688590.SH),205617,3154164.78,15.34,211198.97
,,,光云科技(688365.SH),4556,93352.44,20.49,7502.59
2026-04-30,29149516.86,4169089.33,,,,,
,,,新致软件(688590.SH),205617,3057524.79,14.87,114558.98
,,,博睿数据(688229.SH),28855,2483838.40,86.08,198759.86
,,,*ST航图(688066.SH),165308,2593682.52,15.69,-221361.83
,,,品茗科技(688109.SH),30178,2882300.78,95.51,-60773.92
,,,卓越新能(688196.SH),55139,2890386.38,52.42,-93969.67
,,,奥普特(688686.SH),31306,3422058.86,109.31,549400.89
,,,经纬恒润(688326.SH),31117,2775325.23,89.19,-53479.68
,,,嘉和美康(688246.SH),148165,3111465.00,21,248271.86
,,,光云科技(688365.SH),4556,89844.32,19.72,3994.47
,,,必贝特(688759.SH),52625,1674001.25,31.81,38873.11
2026-04-29,29465544.22,2828861.07,,,,,
,,,光云科技(688365.SH),4556,88978.68,19.53,3128.83
,,,品茗科技(688109.SH),30178,2885016.80,95.6,-58057.90
,,,亚信安全(688225.SH),98163,1548030.51,15.77,-124579.66
,,,博睿数据(688229.SH),28855,2487301.00,86.2,202222.46
,,,奥普特(688686.SH),31306,3330958.40,106.4,458300.43
,,,必贝特(688759.SH),52625,1623481.25,30.85,-11646.89
,,,*ST航图(688066.SH),165308,2593682.52,15.69,-221361.83
,,,*ST禾信(688622.SH),37682,3043198.32,80.76,58338.65
,,,嘉和美康(688246.SH),148165,3114428.30,21.02,251235.16
,,,新致软件(688590.SH),205617,2979390.33,14.49,36424.52
,,,卓越新能(688196.SH),55139,2942217.04,53.36,-42139.01
2026-04-28,29422991.51,1635145.20,,,,,
,,,光云科技(688365.SH),4556,87338.52,19.17,1488.67
,,,奥普特(688686.SH),31306,3254884.82,103.97,382226.85
,,,嘉和美康(688246.SH),148165,3155914.50,21.3,292721.36
,,,*ST禾信(688622.SH),37682,3043198.32,80.76,58338.65
,,,亚信安全(688225.SH),98163,1547048.88,15.76,-125561.29
,,,新致软件(688590.SH),205617,2862188.64,13.92,-80777.17
,,,卓越新能(688196.SH),55139,2924572.56,53.04,-59783.49
,,,品茗科技(688109.SH),30178,2802630.86,92.87,-140443.84
,,,*ST航图(688066.SH),165308,2846603.76,17.22,31559.41
,,,博睿数据(688229.SH),28855,2425262.75,84.05,140184.21
,,,悦康药业(688658.SH),148597,2838202.70,19.1,218368.11
2026-04-27,30054731.22,4619501.25,,,,,
,,,光云科技(688365.SH),4556,91347.80,20.05,5497.95
,,,奥普特(688686.SH),31306,3343480.80,106.8,470822.83
,,,嘉和美康(688246.SH),148165,2866992.75,19.35,3799.61
,,,*ST禾信(688622.SH),37682,3042821.50,80.75,57961.83
,,,品茗科技(688109.SH),30178,2896182.66,95.97,-46892.04
,,,博睿数据(688229.SH),28855,2592621.75,89.85,307543.21
,,,亚信安全(688225.SH),98163,1658954.70,16.9,-13655.47
,,,*ST航图(688066.SH),165308,3084647.28,18.66,269602.93
,,,新致软件(688590.SH),205617,2964997.14,14.42,22031.33
,,,悦康药业(688658.SH),148597,2893183.59,19.47,273349.00
2026-04-24,29565512.63,6134440.66,,,,,
,,,新致软件(688590.SH),205617,2934154.59,14.27,-8811.22
,,,嘉和美康(688246.SH),148165,2784020.35,18.79,-79172.79
,,,博睿数据(688229.SH),28855,2654660.00,92,369581.46
,,,*ST航图(688066.SH),165308,2909420.80,17.6,94376.45
,,,光云科技(688365.SH),4556,84969.40,18.65,-880.45
,,,*ST禾信(688622.SH),37682,2886441.20,76.6,-98418.47
,,,亚信安全(688225.SH),98163,1614781.35,16.45,-57828.82
,,,热景生物(688068.SH),13026,1440284.82,110.57,-45875.97
,,,悦康药业(688658.SH),148597,2864950.16,19.28,245115.57
,,,奥普特(688686.SH),31306,3257389.30,104.05,384731.33
2026-04-23,29919369.00,6133108.45,,,,,
,,,嘉和美康(688246.SH),148165,2779575.40,18.76,-83617.74
,,,*ST航图(688066.SH),165308,2965625.52,17.94,150581.17
,,,热景生物(688068.SH),13026,1431817.92,109.92,-54342.87
,,,浩欧博(688656.SH),21448,2981272.00,139,294319.06
,,,悦康药业(688658.SH),148597,2948164.48,19.84,328329.89
,,,亚信安全(688225.SH),98163,1625579.28,16.56,-47030.89
,,,奥普特(688686.SH),31306,3287130.00,105,414472.03
,,,新致软件(688590.SH),205617,2967053.31,14.43,24087.50
,,,博睿数据(688229.SH),28855,2713524.20,94.04,428445.66
,,,光云科技(688365.SH),4556,86518.44,18.99,668.59
2026-04-22,30390977.03,6.60,,,,,
,,,奥普特(688686.SH),31306,3417362.96,109.16,544704.99
,,,浩欧博(688656.SH),21448,2948885.52,137.49,261932.58
,,,开普云(688228.SH),14147,1536505.67,108.61,76012.37
,,,*ST航图(688066.SH),165308,3076381.88,18.61,261337.53
,,,新致软件(688590.SH),205617,3041075.43,14.79,98109.62
,,,悦康药业(688658.SH),148597,2942220.60,19.8,322386.01
,,,统联精密(688210.SH),35181,1681651.80,47.8,342050.80
,,,翔宇医疗(688626.SH),48590,2922688.50,60.15,244090.26
,,,嘉和美康(688246.SH),148165,2795873.55,18.87,-67319.59
,,,亚信安全(688225.SH),98163,1665826.11,16.97,-6784.06
,,,博睿数据(688229.SH),28855,2775562.45,96.19,490483.91
,,,热景生物(688068.SH),13026,1497729.48,114.98,11568.69
,,,光云科技(688365.SH),4556,89206.48,19.58,3356.63
2026-04-21,29928714.30,6.60,,,,,
,,,浩欧博(688656.SH),21448,2912638.40,135.8,225685.46
,,,新致软件(688590.SH),205617,2989671.18,14.54,46705.37
,,,嘉和美康(688246.SH),148165,2794391.90,18.86,-68801.24
,,,*ST航图(688066.SH),165308,3144158.16,19.02,329113.81
,,,热景生物(688068.SH),13026,1496036.10,114.85,9875.31
,,,统联精密(688210.SH),35181,1688336.19,47.99,348735.19
,,,奥普特(688686.SH),31306,3417676.02,109.17,545018.05
,,,博睿数据(688229.SH),28855,2491629.25,86.35,206550.71
,,,翔宇医疗(688626.SH),48590,2922688.50,60.15,244090.26
,,,开普云(688228.SH),14147,1527876.00,108,67382.70
,,,悦康药业(688658.SH),148597,2789165.69,18.77,169331.10
,,,光云科技(688365.SH),4556,88614.20,19.45,2764.35
,,,亚信安全(688225.SH),98163,1665826.11,16.97,-6784.06
2026-04-20,30373854.88,6.60,,,,,
,,,翔宇医疗(688626.SH),48590,2959131.00,60.9,280532.76
,,,开普云(688228.SH),14147,1552916.19,109.77,92422.89
,,,嘉和美康(688246.SH),148165,2858102.85,19.29,-5090.29
,,,新致软件(688590.SH),205617,3047243.94,14.82,104278.13
,,,悦康药业(688658.SH),148597,2900613.44,19.52,280778.85
,,,*ST航图(688066.SH),165308,3187138.24,19.28,372093.89
,,,奥普特(688686.SH),31306,3378543.52,107.92,505885.55
,,,热景生物(688068.SH),13026,1566246.24,120.24,80085.45
,,,光云科技(688365.SH),4556,92259.00,20.25,6409.15
,,,统联精密(688210.SH),35181,1656673.29,47.09,317072.29
,,,亚信安全(688225.SH),98163,1684477.08,17.16,11866.91
,,,博睿数据(688229.SH),28855,2549339.25,88.35,264260.71
,,,浩欧博(688656.SH),21448,2941164.24,137.13,254211.30
2026-04-17,30422154.20,6.60,,,,,
,,,光云科技(688365.SH),4556,89525.40,19.65,3675.55
,,,新致软件(688590.SH),205617,3024626.07,14.71,81660.26
,,,翔宇医疗(688626.SH),48590,2891105.00,59.5,212506.76
,,,博睿数据(688229.SH),28855,2584830.90,89.58,299752.36
,,,统联精密(688210.SH),35181,1669690.26,47.46,330089.26
,,,浩欧博(688656.SH),21448,2931298.16,136.67,244345.22
,,,开普云(688228.SH),14147,1554896.77,109.91,94403.47
,,,亚信安全(688225.SH),98163,1665826.11,16.97,-6784.06
,,,嘉和美康(688246.SH),148165,2824024.90,19.06,-39168.24
,,,*ST航图(688066.SH),165308,3215240.60,19.45,400196.25
,,,悦康药业(688658.SH),148597,2961538.21,19.93,341703.62
,,,热景生物(688068.SH),13026,1600634.88,122.88,114474.09
,,,奥普特(688686.SH),31306,3408910.34,108.89,536252.37
2026-04-16,30815122.15,6.60,,,,,
,,,热景生物(688068.SH),13026,1633460.40,125.4,147299.61
,,,新致软件(688590.SH),205617,3080142.66,14.98,137176.85
,,,*ST航图(688066.SH),165308,3297894.60,19.95,482850.25
,,,开普云(688228.SH),14147,1569185.24,110.92,108691.94
,,,嘉和美康(688246.SH),148165,2904034.00,19.6,40840.86
,,,光云科技(688365.SH),4556,90573.28,19.88,4723.43
,,,浩欧博(688656.SH),21448,2970548.00,138.5,283595.06
,,,博睿数据(688229.SH),28855,2649177.55,91.81,364099.01
,,,翔宇医疗(688626.SH),48590,2892076.80,59.52,213478.56
,,,亚信安全(688225.SH),98163,1676624.04,17.08,4013.87
,,,奥普特(688686.SH),31306,3265528.86,104.31,392870.89
,,,悦康药业(688658.SH),148597,3071499.99,20.67,451665.40
,,,统联精密(688210.SH),35181,1714370.13,48.73,374769.13
2026-04-15,30290810.46,6.60,,,,,
,,,嘉和美康(688246.SH),148165,2850694.60,19.24,-12498.54
